strAudioPath,nAppenAudioTime(UTC ms),nAudioVadEndPoint(ms),nMsgCallBackTime(UTC ms),nFinalResultTime(ms)
/data/AIUI/sr/600/0390-03.pcm,1499921155198.0,1690,1499921156268.0,
/data/AIUI/sr/600/0390-04.pcm,,,,
/data/AIUI/sr/600/0391-01.pcm,1499921158932.0,1960,1499921159988.0,
/data/AIUI/sr/600/0391-02.pcm,1499921161449.0,2330,1499921164918.0,1139
/data/AIUI/sr/600/0391-03.pcm,1499921164338.0,2860,1499921168414.0,1216
/data/AIUI/sr/600/0391-04.pcm,1499921167866.0,1990,1499921170884.0,1028
/data/AIUI/sr/600/0391-05.pcm,1499921170474.0,1400,1499921172441.0,567
/data/AIUI/sr/600/0392-01.pcm,,,,
/data/AIUI/sr/600/0392-02.pcm,1499921174738.0,2360,1499921176913.0,
/data/AIUI/sr/600/0392-03.pcm,1499921177586.0,2210,1499921179195.0,
/data/AIUI/sr/600/0001-01.pcm,1499921180534.0,1900,1499921183198.0,764
/data/AIUI/sr/600/0001-02.pcm,1499921182792.0,1600,1499921185218.0,826
/data/AIUI/sr/600/0001-03.pcm,1499921184722.0,1520,1499921186924.0,682
/data/AIUI/sr/600/0001-04.pcm,1499921186571.0,1730,1499921189082.0,781
/data/AIUI/sr/600/0002-01.pcm,1499921188702.0,2140,1499921192101.0,1259
/data/AIUI/sr/600/0002-02.pcm,1499921191205.0,1850,1499921193874.0,819
/data/AIUI/sr/600/0002-03.pcm,1499921193433.0,1910,1499921196221.0,878
/data/AIUI/sr/600/0002-04.pcm,1499921195745.0,1680,1499921198139.0,714
/data/AIUI/sr/600/0002-05.pcm,1499921197802.0,2030,1499921200721.0,889
/data/AIUI/sr/600/0003-01.pcm,1499921200229.0,1980,1499921203092.0,883
/data/AIUI/sr/600/0003-02.pcm,1499921202612.0,1980,1499921205461.0,869
/data/AIUI/sr/600/0003-03.pcm,1499921205025.0,1350,1499921207344.0,969
/data/AIUI/sr/600/0003-04.pcm,1499921206722.0,2760,1499921210310.0,828
/data/AIUI/sr/600/0004-01.pcm,1499921210089.0,2700,1499921213921.0,1132
/data/AIUI/sr/600/0004-02.pcm,1499921213366.0,2250,1499921216406.0,790
/data/AIUI/sr/600/0004-03.pcm,1499921216133.0,2690,1499921219969.0,1146
/data/AIUI/sr/600/0005-01.pcm,1499921219370.0,1860,1499921222615.0,1385
/data/AIUI/sr/600/0005-02.pcm,1499921221697.0,1590,1499921224445.0,1158
/data/AIUI/sr/600/0005-03.pcm,1499921223690.0,2920,1499921227545.0,935
/data/AIUI/sr/600/0005-04.pcm,,,,
/data/AIUI/sr/600/0155-02.pcm,1499921229669.0,2590,1499921230710.0,
/data/AIUI/sr/600/0155-03.pcm,1499921232759.0,3920,1499921237646.0,967
/data/AIUI/sr/600/0155-04.pcm,1499921237166.0,1960,1499921240341.0,1215
/data/AIUI/sr/600/0325-01.pcm,1499921239513.0,1860,1499921242142.0,769
/data/AIUI/sr/600/0325-02.pcm,1499921241720.0,2310,1499921245164.0,1134
/data/AIUI/sr/600/0326-01.pcm,,,,
/data/AIUI/sr/600/0327-01.pcm,1499921246208.0,1370,1499921247277.0,
/data/AIUI/sr/600/0327-02.pcm,1499921247908.0,2250,1499921248914.0,
/data/AIUI/sr/600/0327-03.pcm,1499921250567.0,1820,1499921253633.0,1246
/data/AIUI/sr/600/0327-04.pcm,1499921252734.0,1960,1499921255942.0,1248
/data/AIUI/sr/600/0328-01.pcm,1499921255020.0,3220,1499921258960.0,720
/data/AIUI/sr/600/0328-02.pcm,1499921258616.0,1770,1499921261290.0,904
/data/AIUI/sr/600/0328-03.pcm,1499921260763.0,1240,1499921262604.0,601
/data/AIUI/sr/600/0328-04.pcm,,,,
/data/AIUI/sr/600/0329-01.pcm,1499921264846.0,1280,1499921265991.0,
/data/AIUI/sr/600/0329-02.pcm,1499921266524.0,2080,1499921269540.0,936
