/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M010_149-1.1s.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:158,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":158, "wakeup":1, "nStartBytes":13120, "nEndBytes":32000}	198
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M012_152-1.4s.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:83,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":83, "wakeup":1, "nStartBytes":638400, "nEndBytes":663360}	39
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M102_149-1.2s.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:125,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":125, "wakeup":1, "nStartBytes":702080, "nEndBytes":722240}	161
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M102_150-1.2s.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:83,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":83, "wakeup":1, "nStartBytes":756800, "nEndBytes":777920}	44
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M102_151-1.1s.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:101,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":101, "wakeup":1, "nStartBytes":812480, "nEndBytes":832960}	129
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M102_152-1.1s.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:100,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":100, "wakeup":1, "nStartBytes":867520, "nEndBytes":886080}	233
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M103_149-0.9s.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:120,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":120, "wakeup":1, "nStartBytes":919040, "nEndBytes":932800}	215
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M103_150-0.9s.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:96,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":96, "wakeup":1, "nStartBytes":965440, "nEndBytes":979520}	203
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M103_151-0.9s.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:111,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":111, "wakeup":1, "nStartBytes":1012160, "nEndBytes":1025600}	184
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M103_152-0.9s.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:124,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":124, "wakeup":1, "nStartBytes":1058880, "nEndBytes":1072960}	176
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M104_149.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:138,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":138, "wakeup":1, "nStartBytes":1106880, "nEndBytes":1123520}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M104_150.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:102,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":102, "wakeup":1, "nStartBytes":1156480, "nEndBytes":1172800}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M104_151.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:99,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":99, "wakeup":1, "nStartBytes":1205440, "nEndBytes":1221760}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M104_152.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:120,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":120, "wakeup":1, "nStartBytes":1255360, "nEndBytes":1271040}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M014_149.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:99,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":99, "wakeup":1, "nStartBytes":1304640, "nEndBytes":1320320}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M014_150.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:167,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":167, "wakeup":1, "nStartBytes":1352640, "nEndBytes":1368640}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M014_151.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:169,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":169, "wakeup":1, "nStartBytes":1400960, "nEndBytes":1417600}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M014_152.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:145,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":145, "wakeup":1, "nStartBytes":1449600, "nEndBytes":1465920}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M015_149.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:138,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":138, "wakeup":1, "nStartBytes":1498240, "nEndBytes":1517120}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M015_150.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:131,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":131, "wakeup":1, "nStartBytes":1550080, "nEndBytes":1569920}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M015_151.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:122,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":122, "wakeup":1, "nStartBytes":1602560, "nEndBytes":1622720}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M015_152.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:94,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":94, "wakeup":1, "nStartBytes":1657280, "nEndBytes":1676160}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M107_149.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:102,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":102, "wakeup":1, "nStartBytes":1709760, "nEndBytes":1728320}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M107_150.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:77,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":77, "wakeup":1, "nStartBytes":1762240, "nEndBytes":1780480}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M107_151.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:117,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":117, "wakeup":1, "nStartBytes":1813440, "nEndBytes":1832000}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M107_152.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:84,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":84, "wakeup":1, "nStartBytes":1866240, "nEndBytes":1883520}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M110_149.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:51,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":51, "wakeup":1, "nStartBytes":1918400, "nEndBytes":1931200}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M110_150.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:54,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":54, "wakeup":1, "nStartBytes":1964480, "nEndBytes":1977600}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M110_151.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:68,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":68, "wakeup":1, "nStartBytes":2009280, "nEndBytes":2022080}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M110_152.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:77,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":77, "wakeup":1, "nStartBytes":2056320, "nEndBytes":2068480}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M112_149.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:94,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":94, "wakeup":1, "nStartBytes":2100160, "nEndBytes":2116480}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M112_150.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:98,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":98, "wakeup":1, "nStartBytes":2150080, "nEndBytes":2167680}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M112_151.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:111,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":111, "wakeup":1, "nStartBytes":2201920, "nEndBytes":2220160}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M112_152.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:101,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":101, "wakeup":1, "nStartBytes":2253760, "nEndBytes":2271040}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M113_149.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:118,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":118, "wakeup":1, "nStartBytes":2306880, "nEndBytes":2320320}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M113_150.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:138,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":138, "wakeup":1, "nStartBytes":2358720, "nEndBytes":2374400}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M113_151.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:136,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":136, "wakeup":1, "nStartBytes":2412480, "nEndBytes":2428800}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/M113_152.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:112,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":112, "wakeup":1, "nStartBytes":2467200, "nEndBytes":2483200}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F002_149.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:92,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":92, "wakeup":1, "nStartBytes":2520640, "nEndBytes":2541440}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F002_150.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:103,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":103, "wakeup":1, "nStartBytes":2580800, "nEndBytes":2603200}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F002_151.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:107,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":107, "wakeup":1, "nStartBytes":2641600, "nEndBytes":2662400}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F002_152.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:122,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":122, "wakeup":1, "nStartBytes":2699520, "nEndBytes":2721600}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F004_149.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:118,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":118, "wakeup":1, "nStartBytes":2756800, "nEndBytes":2778240}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F004_150.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:69,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":69, "wakeup":1, "nStartBytes":2815040, "nEndBytes":2838080}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F004_151.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:78,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":78, "wakeup":1, "nStartBytes":2875200, "nEndBytes":2897920}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F004_152.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:66,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":66, "wakeup":1, "nStartBytes":2934400, "nEndBytes":2956480}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F005_149.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:119,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":119, "wakeup":1, "nStartBytes":2989760, "nEndBytes":3008320}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F005_150.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:105,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":105, "wakeup":1, "nStartBytes":3051200, "nEndBytes":3071040}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F005_151.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:128,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":128, "wakeup":1, "nStartBytes":3115200, "nEndBytes":3133440}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F005_152.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:109,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":109, "wakeup":1, "nStartBytes":3175360, "nEndBytes":3192960}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F007_149.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:168,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":168, "wakeup":1, "nStartBytes":3235200, "nEndBytes":3258560}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F007_150.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:98,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":98, "wakeup":1, "nStartBytes":3298880, "nEndBytes":3321920}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F007_151.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:113,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":113, "wakeup":1, "nStartBytes":3361280, "nEndBytes":3383680}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F007_152.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:129,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":129, "wakeup":1, "nStartBytes":3423680, "nEndBytes":3447040}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F008_149.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:119,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":119, "wakeup":1, "nStartBytes":3487360, "nEndBytes":3505600}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F008_150.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:147,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":147, "wakeup":1, "nStartBytes":3540800, "nEndBytes":3558720}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F008_151.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:154,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":154, "wakeup":1, "nStartBytes":3594240, "nEndBytes":3612480}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F008_152.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:112,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":112, "wakeup":1, "nStartBytes":3647040, "nEndBytes":3664960}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F013_149.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:103,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":103, "wakeup":1, "nStartBytes":3699200, "nEndBytes":3717760}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F013_150.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:98,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":98, "wakeup":1, "nStartBytes":3752640, "nEndBytes":3773120}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F013_151.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:119,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":119, "wakeup":1, "nStartBytes":3808960, "nEndBytes":3828160}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F013_152.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:105,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":105, "wakeup":1, "nStartBytes":3863680, "nEndBytes":3883840}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F016_149.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:120,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":120, "wakeup":1, "nStartBytes":3919680, "nEndBytes":3935040}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F016_150.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:89,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":89, "wakeup":1, "nStartBytes":3972160, "nEndBytes":3989440}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F016_151.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:120,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":120, "wakeup":1, "nStartBytes":4025920, "nEndBytes":4042880}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F016_152.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:115,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":115, "wakeup":1, "nStartBytes":4080320, "nEndBytes":4098240}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F101_149.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:59,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":59, "wakeup":1, "nStartBytes":4137280, "nEndBytes":4154880}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F101_150.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:72,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":72, "wakeup":1, "nStartBytes":4192960, "nEndBytes":4209280}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F101_151.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:61,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":61, "wakeup":1, "nStartBytes":4248960, "nEndBytes":4265920}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F101_152.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:62,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":62, "wakeup":1, "nStartBytes":4304960, "nEndBytes":4321920}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F105_149.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:133,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":133, "wakeup":1, "nStartBytes":4359360, "nEndBytes":4378240}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F105_150.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:51,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":51, "wakeup":1, "nStartBytes":4417600, "nEndBytes":4438400}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F105_151.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:129,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":129, "wakeup":1, "nStartBytes":4475200, "nEndBytes":4492480}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F105_152.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:131,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":131, "wakeup":1, "nStartBytes":4529600, "nEndBytes":4548480}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F106_149.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:91,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":91, "wakeup":1, "nStartBytes":4587840, "nEndBytes":4601920}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F106_150.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:52,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":52, "wakeup":1, "nStartBytes":4636480, "nEndBytes":4649920}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F106_151.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:53,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":53, "wakeup":1, "nStartBytes":4683840, "nEndBytes":4696640}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F106_152.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:85,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":85, "wakeup":1, "nStartBytes":4728640, "nEndBytes":4742720}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F108_149.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:116,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":116, "wakeup":1, "nStartBytes":4776640, "nEndBytes":4800320}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F108_150.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:147,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":147, "wakeup":1, "nStartBytes":4836800, "nEndBytes":4860480}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F108_151.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:130,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":130, "wakeup":1, "nStartBytes":4896320, "nEndBytes":4920960}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F108_152.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:128,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":128, "wakeup":1, "nStartBytes":4955200, "nEndBytes":4979520}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F109_149.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:97,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":97, "wakeup":1, "nStartBytes":5016640, "nEndBytes":5035520}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-8/X1/F109_150.wav	nMvwScene:8,nMvwId:2,nMvwRlt:取消,nMvwScore:54,lParam:{"nMvwScene":8, "nMvwId":2, "nMvwScore":54, "wakeup":1, "nStartBytes":5075520, "nEndBytes":5093440}
