loadRes_time,srh_time,srh ret,text
3294,138,0,"(field=Album,query=2013 Grammy Nominees,fuzzy=1,searchType=SR)"
3427,312,0,"(field=Album,query=Westlife,fuzzy=1,searchType=SR)"
4553,84,0,"(field=Album,query=Stronger (Deluxe Version),fuzzy=1,searchType=SR)"
4458,154,0,"(field=Album,query=What I'Ve Done,fuzzy=1,searchType=SR)"
2810,143,0,"(field=Album,query=When I'M Gone,fuzzy=1,searchType=SR)"
3723,102,0,"(field=Album,query=When You're Gone,fuzzy=1,searchType=SR)"
5252,144,0,"(field=Album,query=King Of Pop,fuzzy=1,searchType=SR)"
3945,97,0,"(field=Album,query=Katy Perry - Teenage Dream: The Complete Confection,fuzzy=1,searchType=SR)"
3363,329,0,"(field=Album,query=Surfacing,fuzzy=1,searchType=SR)"
3690,144,0,"(field=Album,query=King Of Pop,fuzzy=1,searchType=SR)"
4513,233,0,"(field=Album,query=Face To Face,fuzzy=1,searchType=SR)"
3267,147,0,"(field=Album,query=I'M In The Mood For Love ... The Most Romantic Melodies Of All Time,fuzzy=1,searchType=SR)"
3501,48,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
3379,80,0,"(field=Album,query=千金归来 电视原声带,fuzzy=1,searchType=SR)"
4028,73,0,"(field=Album,query=信仰,fuzzy=1,searchType=SR)"
4583,48,0,"(field=Album,query=爱出发,fuzzy=1,searchType=SR)"
3916,56,0,"(field=Album,query=爱从草原来,fuzzy=1,searchType=SR)"
3768,73,0,"(field=Album,query=秘密基地,fuzzy=1,searchType=SR)"
2603,87,0,"(field=Album,query=Say The Words 我为你歌唱,fuzzy=1,searchType=SR)"
4149,117,0,"(field=Album,query=曾经的歌系列 41,fuzzy=1,searchType=SR)"
3665,112,0,"(field=Album,query=情义 新歌+精选 光耀全纪录,fuzzy=1,searchType=SR)"
3691,31,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
3467,92,0,"(field=Album,query=娃娃金典 - 金智娟经典重生辑,fuzzy=1,searchType=SR)"
2639,87,0,"(field=Album,query=美丽境界,fuzzy=1,searchType=SR)"
3603,73,0,"(field=Album,query=我们的生活充满阳光,fuzzy=1,searchType=SR)"
3724,87,0,"(field=Album,query=首选萧亚轩.美丽的插曲,fuzzy=1,searchType=SR)"
4127,91,0,"(field=Album,query=爱过,fuzzy=1,searchType=SR)"
3431,91,0,"(field=Album,query=长相依精选辑,fuzzy=1,searchType=SR)"
2679,62,0,"(field=Album,query=我好想,fuzzy=1,searchType=SR)"
3289,98,0,"(field=Album,query=不解释亲吻,fuzzy=1,searchType=SR)"
4501,78,0,"(field=Album,query=美丽的日子 新歌+精选,fuzzy=1,searchType=SR)"
4396,85,0,"(field=Album,query=爱的大游行Live全记录,fuzzy=1,searchType=SR)"
2738,82,0,"(field=Album,query=爱你的我今天长这样,fuzzy=1,searchType=SR)"
3683,55,0,"(field=Album,query=爱你的宿命,fuzzy=1,searchType=SR)"
2521,58,0,"(field=Album,query=爱你却要说分手,fuzzy=1,searchType=SR)"
4119,214,0,"(field=Album,query=爱你伍佰年 伍佰 And China Blue 世纪典藏原音精选40首,fuzzy=1,searchType=SR)"
4987,58,0,"(field=Album,query=美人吟,fuzzy=1,searchType=SR)"
3840,64,0,"(field=Album,query=入戏太深,fuzzy=1,searchType=SR)"
3334,51,0,"(field=Album,query=包容,fuzzy=1,searchType=SR)"
3314,61,0,"(field=Album,query=城堡,fuzzy=1,searchType=SR)"
4325,58,0,"(field=Album,query=L to V秘密,fuzzy=1,searchType=SR)"
4343,45,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
3795,95,0,"(field=Album,query=70.8,fuzzy=1,searchType=SR)"
3434,49,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
3411,53,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
4523,29,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
4897,71,0,"(field=Album,query=咆哮2002,fuzzy=1,searchType=SR)"
2596,35,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
3743,61,0,"(field=Album,query=爱无反顾,fuzzy=1,searchType=SR)"
4072,122,0,"(field=Album,query=胡 爱夏,fuzzy=1,searchType=SR)"
4616,57,0,"(field=Album,query=爱相随,fuzzy=1,searchType=SR)"
4550,88,0,"(field=Album,query=活出生命Ii演唱会,fuzzy=1,searchType=SR)"
3370,172,0,"(field=Album,query=许茹芸1995-2000年光华真纪录-单身日记15首新,fuzzy=1,searchType=SR)"
2613,95,0,"(field=Album,query=Best Show 劲舞天王版,fuzzy=1,searchType=SR)"
3516,79,0,"(field=Album,query=王菲 89-97 32精选,fuzzy=1,searchType=SR)"
3309,77,0,"(field=Album,query=他&他 [好男真情歌],fuzzy=1,searchType=SR)"
4894,43,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
3493,135,0,"(field=Album,query=抢先热恋杨丞琳为爱启丞抢先听版,fuzzy=1,searchType=SR)"
3444,42,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
3878,111,0,"(field=Album,query=中国好声音第二季 那英组四进一,fuzzy=1,searchType=SR)"
5458,95,0,"(field=Album,query=爸爸去哪儿 电视原声带,fuzzy=1,searchType=SR)"
3984,60,0,"(field=Album,query=白天不懂夜的黑,fuzzy=1,searchType=SR)"
2703,85,0,"(field=Album,query=那英全经典,fuzzy=1,searchType=SR)"
3423,376,0,"(field=Album,query=Super Star,fuzzy=1,searchType=SR)"
3910,73,0,"(field=Album,query=一呼天下音演唱会,fuzzy=1,searchType=SR)"
4396,66,0,"(field=Album,query=寂寞在唱歌,fuzzy=1,searchType=SR)"
4040,256,0,"(field=Album,query=Chyi Chin,fuzzy=1,searchType=SR)"
3646,103,0,"(field=Album,query=Btb Teresa Teng Best 20,fuzzy=1,searchType=SR)"
2642,72,0,"(field=Album,query=台语点歌集7,fuzzy=1,searchType=SR)"
4333,63,0,"(field=Album,query=勇敢的心,fuzzy=1,searchType=SR)"
4666,61,0,"(field=Album,query=北京的冬天,fuzzy=1,searchType=SR)"
3321,53,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
3632,100,0,"(field=Album,query=100天,fuzzy=1,searchType=SR)"
3510,65,0,"(field=Album,query=背叛情歌,fuzzy=1,searchType=SR)"
4479,126,0,"(field=Album,query=2014年中央电视台春节联欢晚会,fuzzy=1,searchType=SR)"
4226,130,0,"(field=Album,query=大年三十,fuzzy=1,searchType=SR)"
3401,85,0,"(field=Album,query=大年三十,fuzzy=1,searchType=SR)"
2772,246,0,"(field=Album,query=夏夜晚风 演唱会精选实录,fuzzy=1,searchType=SR)"
2685,78,0,"(field=Album,query=空气,fuzzy=1,searchType=SR)"
4127,51,0,"(field=Album,query=天下无贼,fuzzy=1,searchType=SR)"
5069,54,0,"(field=Album,query=笨小孩,fuzzy=1,searchType=SR)"
2647,133,0,"(field=Album,query=最新汽车升级版1 - 车载低音炮,fuzzy=1,searchType=SR)"
3895,247,0,"(field=Album,query=A Little Love,fuzzy=1,searchType=SR)"
5454,58,0,"(field=Album,query=别让我一个人醉,fuzzy=1,searchType=SR)"
4354,46,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2845,86,0,"(field=Album,query=情调私语2,fuzzy=1,searchType=SR)"
3349,61,0,"(field=Album,query=冰封,fuzzy=1,searchType=SR)"
3587,73,0,"(field=Album,query=我们的生活充满阳光,fuzzy=1,searchType=SR)"
4505,97,0,"(field=Album,query=大地飞歌,fuzzy=1,searchType=SR)"
4097,78,0,"(field=Album,query=柔情主义,fuzzy=1,searchType=SR)"
3666,77,0,"(field=Album,query=十八般武艺,fuzzy=1,searchType=SR)"
2731,68,0,"(field=Album,query=最动听的...陈百强,fuzzy=1,searchType=SR)"
3826,140,0,"(field=Album,query=Xposed,fuzzy=1,searchType=SR)"
4492,34,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2603,64,0,"(field=Album,query=征服,fuzzy=1,searchType=SR)"
3874,167,0,"(field=Album,query=8：19AM,fuzzy=1,searchType=SR)"
2865,102,0,"(field=Album,query=不解释亲吻,fuzzy=1,searchType=SR)"
3887,547,0,"(field=Album,query=黏黏2,fuzzy=1,searchType=SR)"
5404,64,0,"(field=Album,query=不能说出口的诺言,fuzzy=1,searchType=SR)"
2722,83,0,"(field=Album,query=翊往情深,fuzzy=1,searchType=SR)"
4320,71,0,"(field=Album,query=因为爱你,fuzzy=1,searchType=SR)"
3453,67,0,"(field=Album,query=不忘初心,fuzzy=1,searchType=SR)"
5202,116,0,"(field=Album,query=张信哲Jeff情歌精选,fuzzy=1,searchType=SR)"
3921,91,0,"(field=Album,query=[即刻出发]?北京演唱会 Live CD,fuzzy=1,searchType=SR)"
2805,145,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
3109,36,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2748,68,0,"(field=Album,query=擦肩而过,fuzzy=1,searchType=SR)"
5329,68,0,"(field=Album,query=因为爱你,fuzzy=1,searchType=SR)"
4166,52,0,"(field=Album,query=不再见,fuzzy=1,searchType=SR)"
2869,76,0,"(field=Album,query=独家记忆,fuzzy=1,searchType=SR)"
2603,70,0,"(field=Album,query=微笑Pasta电视原声带,fuzzy=1,searchType=SR)"
3313,92,0,"(field=Album,query=同名专辑,fuzzy=1,searchType=SR)"
4137,96,0,"(field=Album,query=中国好声音第二季 第2期,fuzzy=1,searchType=SR)"
4466,27,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
4225,64,0,"(field=Album,query=草原的风,fuzzy=1,searchType=SR)"
2900,57,0,"(field=Album,query=中国之声,fuzzy=1,searchType=SR)"
3864,100,0,"(field=Album,query=风华再现,fuzzy=1,searchType=SR)"
2690,67,0,"(field=Album,query=最好的时代,fuzzy=1,searchType=SR)"
5415,99,0,"(field=Album,query=2013蛇年春晚,fuzzy=1,searchType=SR)"
3309,29,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
3483,54,0,"(field=Album,query=精调细选,fuzzy=1,searchType=SR)"
3145,37,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
3423,81,0,"(field=Album,query=张国荣钢琴精选集,fuzzy=1,searchType=SR)"
4500,50,0,"(field=Album,query=趁你还年轻,fuzzy=1,searchType=SR)"
3628,105,0,"(field=Album,query=年华,fuzzy=1,searchType=SR)"
2848,62,0,"(field=Album,query=远方的寂静,fuzzy=1,searchType=SR)"
3571,105,0,"(field=Album,query=志航群星传唱系列-情歌对唱,fuzzy=1,searchType=SR)"
2988,199,0,"(field=Album,query=Transfer,fuzzy=1,searchType=SR)"
3945,55,0,"(field=Album,query=出塞曲,fuzzy=1,searchType=SR)"
3914,42,0,"(field=Album,query=初.爱,fuzzy=1,searchType=SR)"
2774,44,0,"(field=Album,query=菲旧梦,fuzzy=1,searchType=SR)"
2851,65,0,"(field=Album,query=远方的寂静,fuzzy=1,searchType=SR)"
1997,66,0,"(field=Album,query=一个小微笑,fuzzy=1,searchType=SR)"
2807,35,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
3857,829,0,"(field=Album,query=Never - Ending Song,fuzzy=1,searchType=SR)"
3224,66,0,"(field=Album,query=2009慢摇中文冠军舞曲,fuzzy=1,searchType=SR)"
2654,273,0,"(field=Album,query=Super Sunshine,fuzzy=1,searchType=SR)"
2886,117,0,"(field=Album,query=霹雳英雄音乐精选四十一-刀剑春秋II,fuzzy=1,searchType=SR)"
3047,89,0,"(field=Album,query=中国好声音第1期,fuzzy=1,searchType=SR)"
3956,192,0,"(field=Album,query=呼吸,fuzzy=1,searchType=SR)"
4204,93,0,"(field=Album,query=爱的进行式,fuzzy=1,searchType=SR)"
3271,45,0,"(field=Album,query=刘欢,fuzzy=1,searchType=SR)"
2881,53,0,"(field=Album,query=远方的寂静,fuzzy=1,searchType=SR)"
2746,69,0,"(field=Album,query=神的孩子都在跳舞(限量版),fuzzy=1,searchType=SR)"
3001,60,0,"(field=Album,query=听得到的时间,fuzzy=1,searchType=SR)"
4039,181,0,"(field=Album,query=冰冰,fuzzy=1,searchType=SR)"
3537,92,0,"(field=Album,query=Goodbye & Hello,fuzzy=1,searchType=SR)"
3152,148,0,"(field=Album,query=回蔚,fuzzy=1,searchType=SR)"
3576,131,0,"(field=Album,query=所以变快乐,fuzzy=1,searchType=SR)"
3195,65,0,"(field=Album,query=我们的生活充满阳光,fuzzy=1,searchType=SR)"
4030,98,0,"(field=Album,query=大地飞歌,fuzzy=1,searchType=SR)"
4419,52,0,"(field=Album,query=我在草原等你来,fuzzy=1,searchType=SR)"
3202,58,0,"(field=Album,query=中国美,fuzzy=1,searchType=SR)"
3660,68,0,"(field=Album,query=所以变快乐,fuzzy=1,searchType=SR)"
3799,46,0,"(field=Album,query=曹之在我,fuzzy=1,searchType=SR)"
3906,591,0,"(field=Album,query=大声唱,fuzzy=1,searchType=SR)"
4548,138,0,"(field=Album,query=换季,fuzzy=1,searchType=SR)"
3201,55,0,"(field=Album,query=大雨,fuzzy=1,searchType=SR)"
2032,759,0,"(field=Album,query=[即刻出发]?北京演唱会 Live CD,fuzzy=1,searchType=SR)"
3945,47,0,"(field=Album,query=半熟宣言,fuzzy=1,searchType=SR)"
4763,81,0,"(field=Album,query=奇迹创世纪精选,fuzzy=1,searchType=SR)"
4323,951,0,"(field=Album,query=i Penny,fuzzy=1,searchType=SR)"
3585,114,0,"(field=Album,query=单身情歌 超炫精选,fuzzy=1,searchType=SR)"
3296,48,0,"(field=Album,query=胡 爱夏,fuzzy=1,searchType=SR)"
5001,87,0,"(field=Album,query=永远的朋友典藏系列,fuzzy=1,searchType=SR)"
4745,136,0,"(field=Album,query=宠爱,fuzzy=1,searchType=SR)"
3937,59,0,"(field=Album,query=对着唱,fuzzy=1,searchType=SR)"
2820,100,0,"(field=Album,query=Love And The City,fuzzy=1,searchType=SR)"
3837,72,0,"(field=Album,query=她说 概念自选辑,fuzzy=1,searchType=SR)"
4324,59,0,"(field=Album,query=不如吃茶去,fuzzy=1,searchType=SR)"
4948,30,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
4322,108,0,"(field=Album,query=Stranger Under My Skin,fuzzy=1,searchType=SR)"
3881,87,0,"(field=Album,query=Lpcd45之等你等到我心痛,fuzzy=1,searchType=SR)"
3612,57,0,"(field=Album,query=爱人别走,fuzzy=1,searchType=SR)"
4006,79,0,"(field=Album,query=志航群星传唱系列-情歌对唱,fuzzy=1,searchType=SR)"
4946,205,0,"(field=Album,query=十光年,fuzzy=1,searchType=SR)"
4161,47,0,"(field=Album,query=背叛情歌,fuzzy=1,searchType=SR)"
4418,647,0,"(field=Album,query=最接近天堂的地方,fuzzy=1,searchType=SR)"
3075,52,0,"(field=Album,query=点亮未来,fuzzy=1,searchType=SR)"
2907,624,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
3989,716,0,"(field=Album,query=星座圣典,fuzzy=1,searchType=SR)"
3695,63,0,"(field=Album,query=天下无双,fuzzy=1,searchType=SR)"
2837,47,0,"(field=Album,query=Leave (离开),fuzzy=1,searchType=SR)"
2642,50,0,"(field=Album,query=舞动人生,fuzzy=1,searchType=SR)"
2920,36,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
1815,35,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
