/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M110_149.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:16,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":16, "wakeup":1, "nStartBytes":1918400, "nEndBytes":1931200}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M110_150.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:2,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":2, "wakeup":1, "nStartBytes":1964480, "nEndBytes":1977280}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M110_151.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:27,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":27, "wakeup":1, "nStartBytes":2009280, "nEndBytes":2022080}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M110_152.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:33,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":33, "wakeup":1, "nStartBytes":2056960, "nEndBytes":2068480}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M112_149.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:59,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":59, "wakeup":1, "nStartBytes":2100160, "nEndBytes":2116480}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M112_150.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:59,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":59, "wakeup":1, "nStartBytes":2150080, "nEndBytes":2167680}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M112_151.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:68,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":68, "wakeup":1, "nStartBytes":2201920, "nEndBytes":2220160}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M112_152.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:66,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":66, "wakeup":1, "nStartBytes":2253760, "nEndBytes":2271040}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M113_149.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:75,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":75, "wakeup":1, "nStartBytes":2306880, "nEndBytes":2320320}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M113_150.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:91,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":91, "wakeup":1, "nStartBytes":2358720, "nEndBytes":2374400}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M113_151.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:91,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":91, "wakeup":1, "nStartBytes":2412480, "nEndBytes":2428800}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M113_152.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:68,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":68, "wakeup":1, "nStartBytes":2467200, "nEndBytes":2483200}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F002_149.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:49,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":49, "wakeup":1, "nStartBytes":2520640, "nEndBytes":2541440}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F002_150.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:64,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":64, "wakeup":1, "nStartBytes":2580800, "nEndBytes":2603200}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F002_151.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:41,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":41, "wakeup":1, "nStartBytes":2641920, "nEndBytes":2662400}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F002_152.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:86,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":86, "wakeup":1, "nStartBytes":2699520, "nEndBytes":2721600}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F004_149.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:77,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":77, "wakeup":1, "nStartBytes":2756800, "nEndBytes":2778560}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F004_150.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:25,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":25, "wakeup":1, "nStartBytes":2815040, "nEndBytes":2838080}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F004_151.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:37,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":37, "wakeup":1, "nStartBytes":2875200, "nEndBytes":2897920}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F004_152.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:22,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":22, "wakeup":1, "nStartBytes":2934720, "nEndBytes":2956160}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F005_149.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:64,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":64, "wakeup":1, "nStartBytes":2989760, "nEndBytes":3008000}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F005_150.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:70,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":70, "wakeup":1, "nStartBytes":3051200, "nEndBytes":3071040}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F005_151.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:72,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":72, "wakeup":1, "nStartBytes":3114560, "nEndBytes":3133120}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F005_152.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:75,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":75, "wakeup":1, "nStartBytes":3175360, "nEndBytes":3192960}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F007_149.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:125,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":125, "wakeup":1, "nStartBytes":3235200, "nEndBytes":3258560}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F007_150.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:54,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":54, "wakeup":1, "nStartBytes":3299200, "nEndBytes":3321920}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F007_151.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:71,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":71, "wakeup":1, "nStartBytes":3361280, "nEndBytes":3383680}
