strAudioPath,nAppenAudioTime(UTC ms),nAudioVadEndPoint(ms),nMsgCallBackTime(UTC ms),nFinalResultTime(ms)
/sdcard/taojianTest/pcm/sr/600/0350-03.pcm,1321059415637.0,1400,1321059417659.0,622
/sdcard/taojianTest/pcm/sr/600/0351-01.pcm,1321059417662.0,1360,1321059419664.0,642
/sdcard/taojianTest/pcm/sr/600/0351-02.pcm,1321059419670.0,2860,1321059423439.0,909
/sdcard/taojianTest/pcm/sr/600/0351-03.pcm,1321059423445.0,1400,1321059425417.0,572
/sdcard/taojianTest/pcm/sr/600/0351-04.pcm,1321059425420.0,800,1321059426845.0,625
/sdcard/taojianTest/pcm/sr/600/0174-02.pcm,1321059426855.0,2390,1321059429901.0,656
/sdcard/taojianTest/pcm/sr/600/0174-03.pcm,1321059429910.0,2150,1321059432810.0,750
/sdcard/taojianTest/pcm/sr/600/0174-04.pcm,1321059432814.0,1420,1321059434935.0,701
/sdcard/taojianTest/pcm/sr/600/0208-04.pcm,1321059434951.0,2990,1321059438750.0,809
/sdcard/taojianTest/pcm/sr/600/0249-03.pcm,1321059438754.0,3630,1321059443287.0,903
/sdcard/taojianTest/pcm/sr/600/0254-02.pcm,1321059443288.0,2230,1321059446229.0,711
/sdcard/taojianTest/pcm/sr/600/0265-04.pcm,1321059446232.0,5420,1321059452485.0,833
/sdcard/taojianTest/pcm/sr/600/0370-04.pcm,1321059452495.0,1450,1321059454656.0,711
/sdcard/taojianTest/pcm/sr/600/0390-01.pcm,1321059454661.0,2980,1321059458443.0,802
/sdcard/taojianTest/pcm/sr/600/0390-02.pcm,1321059458445.0,1220,1321059460221.0,556
/sdcard/taojianTest/pcm/sr/600/0390-03.pcm,1321059460230.0,1690,1321059462613.0,693
/sdcard/taojianTest/pcm/sr/600/0390-04.pcm,1321059462614.0,1240,1321059464457.0,603
/sdcard/taojianTest/pcm/sr/600/0391-01.pcm,1321059464458.0,1960,1321059467185.0,767
/sdcard/taojianTest/pcm/sr/600/0391-02.pcm,1321059467192.0,2330,1321059470318.0,796
/sdcard/taojianTest/pcm/sr/600/0391-03.pcm,1321059470328.0,2860,1321059474041.0,853
/sdcard/taojianTest/pcm/sr/600/0391-04.pcm,1321059474042.0,1990,1321059476880.0,848
/sdcard/taojianTest/pcm/sr/600/0391-05.pcm,1321059476887.0,1400,1321059478885.0,598
/sdcard/taojianTest/pcm/sr/600/0392-01.pcm,1321059478890.0,2060,1321059481728.0,778
/sdcard/taojianTest/pcm/sr/600/0392-02.pcm,1321059481736.0,2360,1321059484837.0,741
/sdcard/taojianTest/pcm/sr/600/0392-03.pcm,1321059484841.0,2210,1321059487967.0,916
/sdcard/taojianTest/pcm/sr/600/0001-01.pcm,1321059487974.0,1900,1321059490507.0,633
/sdcard/taojianTest/pcm/sr/600/0001-02.pcm,1321059490510.0,1600,1321059492727.0,617
/sdcard/taojianTest/pcm/sr/600/0001-03.pcm,1321059492735.0,1520,1321059494876.0,621
/sdcard/taojianTest/pcm/sr/600/0001-04.pcm,1321059494880.0,1730,1321059497334.0,724
/sdcard/taojianTest/pcm/sr/600/0002-01.pcm,1321059497336.0,2140,1321059500137.0,661
/sdcard/taojianTest/pcm/sr/600/0002-02.pcm,1321059500142.0,1850,1321059502674.0,682
/sdcard/taojianTest/pcm/sr/600/0002-03.pcm,1321059502678.0,1910,1321059505287.0,699
/sdcard/taojianTest/pcm/sr/600/0002-04.pcm,1321059505294.0,1680,1321059507630.0,656
/sdcard/taojianTest/pcm/sr/600/0002-05.pcm,1321059507639.0,2030,1321059510336.0,667
/sdcard/taojianTest/pcm/sr/600/0003-01.pcm,1321059510343.0,1980,1321059512977.0,654
/sdcard/taojianTest/pcm/sr/600/0003-02.pcm,1321059512987.0,1980,1321059515640.0,673
/sdcard/taojianTest/pcm/sr/600/0003-03.pcm,1321059515641.0,1350,1321059517673.0,682
/sdcard/taojianTest/pcm/sr/600/0003-04.pcm,1321059517677.0,2760,1321059521298.0,861
/sdcard/taojianTest/pcm/sr/600/0004-01.pcm,1321059521304.0,2700,1321059524807.0,803
