sr_time:617, nlu_time:153, sum_time:777
sr_time:228, nlu_time:154, sum_time:389
sr_time:395, nlu_time:155, sum_time:557
sr_time:490, nlu_time:159, sum_time:655
sr_time:188, nlu_time:174, sum_time:368
sr_time:489, nlu_time:247, sum_time:743
sr_time:196, nlu_time:168, sum_time:370
sr_time:173, nlu_time:155, sum_time:335
sr_time:231, nlu_time:129, sum_time:365
sr_time:1088, nlu_time:76, sum_time:1170
sr_time:269, nlu_time:369, sum_time:645
sr_time:342, nlu_time:91, sum_time:439
sr_time:622, nlu_time:132, sum_time:761
sr_time:415, nlu_time:139, sum_time:562
sr_time:776, nlu_time:111, sum_time:892
sr_time:963, nlu_time:115, sum_time:1083
sr_time:316, nlu_time:109, sum_time:430
sr_time:574, nlu_time:154, sum_time:734
sr_time:1158, nlu_time:59, sum_time:1223
sr_time:740, nlu_time:59, sum_time:804
sr_time:4909, nlu_time:67, sum_time:4982
sr_time:364, nlu_time:114, sum_time:484
sr_time:704, nlu_time:78, sum_time:788
sr_time:673, nlu_time:66, sum_time:752
sr_time:921, nlu_time:56, sum_time:983
sr_time:858, nlu_time:59, sum_time:923
sr_time:604, nlu_time:85, sum_time:696
sr_time:281, nlu_time:90, sum_time:378
sr_time:388, nlu_time:105, sum_time:499
sr_time:597, nlu_time:55, sum_time:657
sr_time:445, nlu_time:71, sum_time:523
sr_time:628, nlu_time:57, sum_time:691
sr_time:970, nlu_time:77, sum_time:1053
sr_time:360, nlu_time:68, sum_time:435
sr_time:326, nlu_time:82, sum_time:414
sr_time:410, nlu_time:72, sum_time:490
sr_time:450, nlu_time:59, sum_time:515
sr_time:663, nlu_time:56, sum_time:726
sr_time:559, nlu_time:65, sum_time:630
sr_time:380, nlu_time:66, sum_time:452
sr_time:270, nlu_time:84, sum_time:360
sr_time:403, nlu_time:91, sum_time:499
sr_time:366, nlu_time:74, sum_time:447
sr_time:553, nlu_time:66, sum_time:625
sr_time:300, nlu_time:93, sum_time:398
sr_time:382, nlu_time:75, sum_time:462
sr_time:351, nlu_time:80, sum_time:437
sr_time:272, nlu_time:72, sum_time:353
sr_time:458, nlu_time:88, sum_time:552
sr_time:992, nlu_time:101, sum_time:1106
sr_time:360, nlu_time:105, sum_time:471
sr_time:971, nlu_time:64, sum_time:1041
sr_time:668, nlu_time:62, sum_time:737
sr_time:295, nlu_time:134, sum_time:435
sr_time:380, nlu_time:81, sum_time:468
sr_time:262, nlu_time:63, sum_time:331
sr_time:647, nlu_time:65, sum_time:718
sr_time:639, nlu_time:64, sum_time:710
sr_time:634, nlu_time:63, sum_time:703
sr_time:662, nlu_time:94, sum_time:763
sr_time:674, nlu_time:70, sum_time:751
sr_time:810, nlu_time:73, sum_time:889
sr_time:480, nlu_time:73, sum_time:560
sr_time:551, nlu_time:115, sum_time:671
sr_time:532, nlu_time:95, sum_time:633
sr_time:438, nlu_time:95, sum_time:539
sr_time:260, nlu_time:183, sum_time:449
sr_time:380, nlu_time:63, sum_time:448
sr_time:467, nlu_time:70, sum_time:543
sr_time:516, nlu_time:53, sum_time:576
sr_time:633, nlu_time:50, sum_time:689
sr_time:503, nlu_time:140, sum_time:650
sr_time:282, nlu_time:128, sum_time:417
sr_time:652, nlu_time:61, sum_time:719
sr_time:727, nlu_time:60, sum_time:793
sr_time:837, nlu_time:63, sum_time:905
sr_time:682, nlu_time:74, sum_time:764
sr_time:769, nlu_time:63, sum_time:838
sr_time:186, nlu_time:120, sum_time:312
sr_time:664, nlu_time:215, sum_time:885
sr_time:631, nlu_time:145, sum_time:781
sr_time:671, nlu_time:145, sum_time:823
sr_time:248, nlu_time:276, sum_time:533
sr_time:712, nlu_time:53, sum_time:770
sr_time:589, nlu_time:70, sum_time:666
sr_time:361, nlu_time:84, sum_time:451
sr_time:421, nlu_time:107, sum_time:535
sr_time:347, nlu_time:117, sum_time:473
sr_time:479, nlu_time:124, sum_time:610
sr_time:336, nlu_time:142, sum_time:485
sr_time:636, nlu_time:173, sum_time:826
sr_time:319, nlu_time:126, sum_time:452
sr_time:236, nlu_time:146, sum_time:390
sr_time:433, nlu_time:164, sum_time:603
sr_time:371, nlu_time:208, sum_time:585
sr_time:277, nlu_time:135, sum_time:419
sr_time:323, nlu_time:152, sum_time:481
sr_time:243, nlu_time:164, sum_time:412
sr_time:298, nlu_time:219, sum_time:525
sr_time:256, nlu_time:156, sum_time:419
sr_time:359, nlu_time:186, sum_time:552
sr_time:179, nlu_time:174, sum_time:360
sr_time:243, nlu_time:179, sum_time:429
sr_time:188, nlu_time:155, sum_time:349
sr_time:191, nlu_time:193, sum_time:391
sr_time:379, nlu_time:174, sum_time:559
sr_time:246, nlu_time:125, sum_time:377
sr_time:218, nlu_time:164, sum_time:388
sr_time:339, nlu_time:144, sum_time:489
sr_time:340, nlu_time:143, sum_time:490
sr_time:656, nlu_time:64, sum_time:726
sr_time:508, nlu_time:99, sum_time:614
sr_time:526, nlu_time:75, sum_time:608
sr_time:786, nlu_time:53, sum_time:845
sr_time:231, nlu_time:79, sum_time:315
sr_time:506, nlu_time:79, sum_time:591
sr_time:261, nlu_time:73, sum_time:345
sr_time:559, nlu_time:102, sum_time:669
sr_time:339, nlu_time:60, sum_time:404
sr_time:642, nlu_time:72, sum_time:721
sr_time:449, nlu_time:67, sum_time:521
sr_time:363, nlu_time:69, sum_time:439
sr_time:1124, nlu_time:66, sum_time:1200
sr_time:540, nlu_time:80, sum_time:627
sr_time:382, nlu_time:62, sum_time:451
sr_time:206, nlu_time:132, sum_time:345
sr_time:402, nlu_time:111, sum_time:519
sr_time:215, nlu_time:111, sum_time:332
sr_time:240, nlu_time:103, sum_time:348
sr_time:179, nlu_time:65, sum_time:250
sr_time:343, nlu_time:76, sum_time:426
sr_time:321, nlu_time:201, sum_time:528
sr_time:793, nlu_time:91, sum_time:889
sr_time:623, nlu_time:67, sum_time:697
sr_time:381, nlu_time:171, sum_time:558
sr_time:576, nlu_time:177, sum_time:758
sr_time:645, nlu_time:162, sum_time:812
sr_time:361, nlu_time:137, sum_time:504
sr_time:564, nlu_time:145, sum_time:715
sr_time:301, nlu_time:135, sum_time:443
sr_time:415, nlu_time:131, sum_time:552
sr_time:375, nlu_time:116, sum_time:498
sr_time:439, nlu_time:128, sum_time:573
sr_time:244, nlu_time:130, sum_time:380
sr_time:206, nlu_time:109, sum_time:321
sr_time:195, nlu_time:115, sum_time:315
sr_time:336, nlu_time:176, sum_time:518
sr_time:251, nlu_time:123, sum_time:381
sr_time:285, nlu_time:110, sum_time:402
sr_time:343, nlu_time:97, sum_time:446
sr_time:210, nlu_time:115, sum_time:331
sr_time:224, nlu_time:127, sum_time:357
sr_time:499, nlu_time:101, sum_time:607
sr_time:180, nlu_time:115, sum_time:302
sr_time:179, nlu_time:206, sum_time:392
sr_time:196, nlu_time:112, sum_time:314
sr_time:160, nlu_time:164, sum_time:329
sr_time:403, nlu_time:121, sum_time:530
sr_time:253, nlu_time:123, sum_time:383
sr_time:203, nlu_time:133, sum_time:342
sr_time:612, nlu_time:94, sum_time:716
sr_time:298, nlu_time:123, sum_time:427
sr_time:186, nlu_time:140, sum_time:332
sr_time:180, nlu_time:86, sum_time:272
sr_time:336, nlu_time:207, sum_time:549
sr_time:267, nlu_time:95, sum_time:368


avg sr_time:462, nlu_time:124, sum_time:593
