loadRes_time,srh_time,srh ret,text
105,10,0,"(field=Album,query=会跳舞的文艺青年,fuzzy=1,searchType=SR)"
107,8,0,"(field=Album,query=毕业声,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=琵琶相,fuzzy=1,searchType=SR)"
106,6,0,"(field=Album,query=小可乐,fuzzy=1,searchType=SR)"
107,13,0,"(field=Album,query=韩宝仪国语点歌集7,fuzzy=1,searchType=SR)"
105,10,0,"(field=Album,query=微青春的附件,fuzzy=1,searchType=SR)"
110,7,0,"(field=Album,query=黑色柳丁,fuzzy=1,searchType=SR)"
105,8,0,"(field=Album,query=在你身边 (内地版),fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=大张旗鼓,fuzzy=1,searchType=SR)"
109,11,0,"(field=Album,query=失恋事小,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=新套马杆,fuzzy=1,searchType=SR)"
105,38,0,"(field=Album,query=The Song,fuzzy=1,searchType=SR)"
105,14,0,"(field=Album,query=我的经济适用男 电视原声带,fuzzy=1,searchType=SR)"
119,7,0,"(field=Album,query=骆驼·飞鸟·鱼,fuzzy=1,searchType=SR)"
106,35,0,"(field=Album,query=Believe,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=真情流露,fuzzy=1,searchType=SR)"
104,8,0,"(field=Album,query=老婆最大,fuzzy=1,searchType=SR)"
108,8,0,"(field=Album,query=向天再借五百年,fuzzy=1,searchType=SR)"
104,8,0,"(field=Album,query=风雨无阻,fuzzy=1,searchType=SR)"
107,40,0,"(field=Album,query=齐待,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=凤凰飞,fuzzy=1,searchType=SR)"
113,13,0,"(field=Album,query=甄嬛传原声大碟,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=20年特别选,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=服不服,fuzzy=1,searchType=SR)"
107,11,0,"(field=Album,query=我是歌手 总决赛 (抢听版),fuzzy=1,searchType=SR)"
110,8,0,"(field=Album,query=失窃之物,fuzzy=1,searchType=SR)"
105,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
107,8,0,"(field=Album,query=天下最美的女中音,fuzzy=1,searchType=SR)"
105,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
110,8,0,"(field=Album,query=阿宝 同名专辑,fuzzy=1,searchType=SR)"
105,13,0,"(field=Album,query=不解释亲吻,fuzzy=1,searchType=SR)"
106,9,0,"(field=Album,query=感官/世界,fuzzy=1,searchType=SR)"
106,17,0,"(field=Album,query=雪域光芒 (1998西藏演唱会完全实况),fuzzy=1,searchType=SR)"
110,6,0,"(field=Album,query=潮男正传,fuzzy=1,searchType=SR)"
105,12,0,"(field=Album,query=在心里从此永远有个你,fuzzy=1,searchType=SR)"
105,14,0,"(field=Album,query=我是歌手 总决赛,fuzzy=1,searchType=SR)"
107,11,0,"(field=Album,query=2013蛇年春晚,fuzzy=1,searchType=SR)"
117,6,0,"(field=Album,query=听我,fuzzy=1,searchType=SR)"
106,6,0,"(field=Album,query=跟着你到天边,fuzzy=1,searchType=SR)"
105,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
105,11,0,"(field=Album,query=小先生,fuzzy=1,searchType=SR)"
108,5,0,"(field=Album,query=逆光,fuzzy=1,searchType=SR)"
107,11,0,"(field=Album,query=冬之火九重天演唱会,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=格格Blue,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=秋:故事,fuzzy=1,searchType=SR)"
115,13,0,"(field=Album,query=热门单曲-关于我们之间的事,fuzzy=1,searchType=SR)"
106,16,0,"(field=Album,query=Beyond The Ultimate Story,fuzzy=1,searchType=SR)"
107,6,0,"(field=Album,query=归来吧,fuzzy=1,searchType=SR)"
106,10,0,"(field=Album,query=给淑桦的一封信,fuzzy=1,searchType=SR)"
109,8,0,"(field=Album,query=经典金选(2),fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=霹雳狂花,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=没你不行,fuzzy=1,searchType=SR)"
107,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
119,7,0,"(field=Album,query=倾听 张靓颖,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=雾里看花,fuzzy=1,searchType=SR)"
105,13,0,"(field=Album,query=刘欢经典20年珍藏锦集,fuzzy=1,searchType=SR)"
105,10,0,"(field=Album,query=好了伤疤忘了痛,fuzzy=1,searchType=SR)"
108,9,0,"(field=Album,query=好了伤疤忘了痛,fuzzy=1,searchType=SR)"
106,10,0,"(field=Album,query=好男人都死哪儿去了,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=开心女孩&爱的感觉,fuzzy=1,searchType=SR)"
105,13,0,"(field=Album,query=天空之城 (天空城  飛行石迷)-徳間,fuzzy=1,searchType=SR)"
119,6,0,"(field=Album,query=从头认识,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=穿越三部曲,fuzzy=1,searchType=SR)"
106,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=让我想一想,fuzzy=1,searchType=SR)"
110,8,0,"(field=Album,query=入戏太深,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=黑色柳丁,fuzzy=1,searchType=SR)"
106,6,0,"(field=Album,query=很爱很爱你,fuzzy=1,searchType=SR)"
105,20,0,"(field=Album,query=唱游,fuzzy=1,searchType=SR)"
120,6,0,"(field=Album,query=民歌红Ⅲ,fuzzy=1,searchType=SR)"
107,13,0,"(field=Album,query=伴你二十年5-外国经典专辑,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=红蜻蜓,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=红日,fuzzy=1,searchType=SR)"
107,12,0,"(field=Album,query=甄嬛传原声大碟,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=后会无期,fuzzy=1,searchType=SR)"
107,7,0,"(field=Album,query=金色的呼唤,fuzzy=1,searchType=SR)"
104,6,0,"(field=Album,query=好汉歌,fuzzy=1,searchType=SR)"
119,11,0,"(field=Album,query=天国的嫁衣 电视原声带,fuzzy=1,searchType=SR)"
106,9,0,"(field=Album,query=非诚勿扰 电影原声大碟,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=飞鸟,fuzzy=1,searchType=SR)"
109,10,0,"(field=Album,query=花心,fuzzy=1,searchType=SR)"
105,11,0,"(field=Album,query=小先生,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=民歌红Ⅲ,fuzzy=1,searchType=SR)"
104,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=老婆最大,fuzzy=1,searchType=SR)"
119,6,0,"(field=Album,query=星座圣典,fuzzy=1,searchType=SR)"
107,12,0,"(field=Album,query=2011身披彩衣的姑娘,fuzzy=1,searchType=SR)"
106,10,0,"(field=Album,query=情调私语,fuzzy=1,searchType=SR)"
107,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
106,7,0,"(field=Album,query=赤裸裸,fuzzy=1,searchType=SR)"
105,13,0,"(field=Album,query=各有各精彩(13周年纪念版),fuzzy=1,searchType=SR)"
105,5,0,"(field=Album,query=达人Show,fuzzy=1,searchType=SR)"
107,7,0,"(field=Album,query=看透爱情看透你,fuzzy=1,searchType=SR)"
119,10,0,"(field=Album,query=平安 首张同名专辑,fuzzy=1,searchType=SR)"
105,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
105,8,0,"(field=Album,query=畅情录,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=温古知新,fuzzy=1,searchType=SR)"
108,33,0,"(field=Album,query=G.E.M.,fuzzy=1,searchType=SR)"
106,8,0,"(field=Album,query=爱久见人心,fuzzy=1,searchType=SR)"
106,10,0,"(field=Album,query=王妃,fuzzy=1,searchType=SR)"
106,10,0,"(field=Album,query=独一无二,fuzzy=1,searchType=SR)"
108,5,0,"(field=Album,query=也许明天,fuzzy=1,searchType=SR)"
106,8,0,"(field=Album,query=《赢家》电影原声,fuzzy=1,searchType=SR)"
106,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
108,13,0,"(field=Album,query=尚雯婕精选集,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=我去2000年 (珍藏版),fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=新套马杆,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=火辣辣的情歌,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=草原之月,fuzzy=1,searchType=SR)"
120,6,0,"(field=Album,query=东女国,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=蒙古族名歌,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=赤裸裸,fuzzy=1,searchType=SR)"
106,6,0,"(field=Album,query=一首心歌,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=万岁2001,fuzzy=1,searchType=SR)"
107,8,0,"(field=Album,query=几许风雨,fuzzy=1,searchType=SR)"
104,14,0,"(field=Album,query=不解释亲吻,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=2006型男Show女,fuzzy=1,searchType=SR)"
116,10,0,"(field=Album,query=国语经典101,fuzzy=1,searchType=SR)"
105,11,0,"(field=Album,query=寂寞的人伤心的歌,fuzzy=1,searchType=SR)"
106,43,0,"(field=Album,query=My Secret,fuzzy=1,searchType=SR)"
110,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
107,11,0,"(field=Album,query=关于她的爱情故事,fuzzy=1,searchType=SR)"
106,7,0,"(field=Album,query=编号89757,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=江南（内地版）,fuzzy=1,searchType=SR)"
120,17,0,"(field=Album,query=最新汽车升级版1 - 车载低音炮,fuzzy=1,searchType=SR)"
105,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
106,6,0,"(field=Album,query=降龙十八掌,fuzzy=1,searchType=SR)"
106,8,0,"(field=Album,query=好佩妮(新歌+精选),fuzzy=1,searchType=SR)"
111,7,0,"(field=Album,query=遇上爱,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=2006 Ringback Tone Champion Mandarin Songs,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=超级4Th场,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=今年夏天,fuzzy=1,searchType=SR)"
120,9,0,"(field=Album,query=在你面前我好想流泪,fuzzy=1,searchType=SR)"
105,11,0,"(field=Album,query=我的歌声里,fuzzy=1,searchType=SR)"
107,11,0,"(field=Album,query=蔡琴 畅销金曲专辑二,fuzzy=1,searchType=SR)"
105,8,0,"(field=Album,query=戒了爱情戒了你,fuzzy=1,searchType=SR)"
111,11,0,"(field=Album,query=我的王菲时代(Taiwan Version),fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=矜持,fuzzy=1,searchType=SR)"
105,13,0,"(field=Album,query=甄嬛传原声大碟,fuzzy=1,searchType=SR)"
107,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
116,10,0,"(field=Album,query=2013蛇年春晚,fuzzy=1,searchType=SR)"
106,10,0,"(field=Album,query=爱的自选,fuzzy=1,searchType=SR)"
105,8,0,"(field=Album,query=黄金十载,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=时代全经典,fuzzy=1,searchType=SR)"
108,14,0,"(field=Album,query=我是歌手 总决赛,fuzzy=1,searchType=SR)"
107,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
107,37,0,"(field=Album,query=Ok,fuzzy=1,searchType=SR)"
106,7,0,"(field=Album,query=太平盛世,fuzzy=1,searchType=SR)"
116,7,0,"(field=Album,query=涵剧先森,fuzzy=1,searchType=SR)"
106,4,0,"(field=Album,query=恰好,fuzzy=1,searchType=SR)"
106,7,0,"(field=Album,query=中国好歌曲 冠军赛,fuzzy=1,searchType=SR)"
107,8,0,"(field=Album,query=中国好歌曲 总决赛,fuzzy=1,searchType=SR)"
112,8,0,"(field=Album,query=男人歌,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=我的士兵兄弟,fuzzy=1,searchType=SR)"
106,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=开门大吉,fuzzy=1,searchType=SR)"
110,15,0,"(field=Album,query=中国好声音之为你转身 电影原声带,fuzzy=1,searchType=SR)"
107,12,0,"(field=Album,query=Start 世界巡回演唱会,fuzzy=1,searchType=SR)"
106,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=看透爱情看透你,fuzzy=1,searchType=SR)"
111,10,0,"(field=Album,query=台北小巨蛋音乐会,fuzzy=1,searchType=SR)"
105,12,0,"(field=Album,query=婚礼歌手 幸福情歌精选,fuzzy=1,searchType=SR)"
105,8,0,"(field=Album,query=最初的梦想,fuzzy=1,searchType=SR)"
107,15,0,"(field=Album,query=我是歌手 第四期,fuzzy=1,searchType=SR)"
117,9,0,"(field=Album,query=克卜勒,fuzzy=1,searchType=SR)"
107,18,0,"(field=Album,query=理性与感性 作品音乐会,fuzzy=1,searchType=SR)"
106,7,0,"(field=Album,query=此时此刻,fuzzy=1,searchType=SR)"
105,11,0,"(field=Album,query=最美和声 第9期,fuzzy=1,searchType=SR)"
109,5,0,"(field=Album,query=心太软,fuzzy=1,searchType=SR)"
106,6,0,"(field=Album,query=痛快的歌,fuzzy=1,searchType=SR)"
106,8,0,"(field=Album,query=弦歌有你,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=狂想曲,fuzzy=1,searchType=SR)"
116,9,0,"(field=Album,query=DJ小可 ⑩帽子戏法,fuzzy=1,searchType=SR)"
108,11,0,"(field=Album,query=大地飞歌,fuzzy=1,searchType=SR)"
106,8,0,"(field=Album,query=生如夏花,fuzzy=1,searchType=SR)"
106,11,0,"(field=Album,query=来生缘,fuzzy=1,searchType=SR)"
106,9,0,"(field=Album,query=校园青春乐,fuzzy=1,searchType=SR)"
106,7,0,"(field=Album,query=草原情哥哥,fuzzy=1,searchType=SR)"
105,8,0,"(field=Album,query=蓝色土耳其,fuzzy=1,searchType=SR)"
107,7,0,"(field=Album,query=爱情单价,fuzzy=1,searchType=SR)"
119,7,0,"(field=Album,query=大小说家,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=浪迹天涯,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=风飞沙,fuzzy=1,searchType=SR)"
105,10,0,"(field=Album,query=老婆最大,fuzzy=1,searchType=SR)"
110,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
107,8,0,"(field=Album,query=醉相思,fuzzy=1,searchType=SR)"
105,10,0,"(field=Album,query=国语真经典,fuzzy=1,searchType=SR)"
106,10,0,"(field=Album,query=情歌继续唱,fuzzy=1,searchType=SR)"
119,4,0,"(field=Album,query=泪桥,fuzzy=1,searchType=SR)"
106,5,0,"(field=Album,query=三面夏娃,fuzzy=1,searchType=SR)"
106,5,0,"(field=Album,query=冷酷到底,fuzzy=1,searchType=SR)"
107,10,0,"(field=Album,query=超越Beyond精选,fuzzy=1,searchType=SR)"
108,6,0,"(field=Album,query=绝对收藏,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=擦声而过 2,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=红蜻蜓,fuzzy=1,searchType=SR)"
106,6,0,"(field=Album,query=嫦娥奔月,fuzzy=1,searchType=SR)"
121,13,0,"(field=Album,query=恋着多喜欢 (非卖品宣传单曲),fuzzy=1,searchType=SR)"
106,10,0,"(field=Album,query=伴你二十年6-民歌专辑,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=父老乡亲,fuzzy=1,searchType=SR)"
106,13,0,"(field=Album,query=最爱,fuzzy=1,searchType=SR)"
106,19,0,"(field=Album,query=当代音乐馆 器乐演奏家系列 流动的城市,fuzzy=1,searchType=SR)"
107,10,0,"(field=Album,query=爱的进行式,fuzzy=1,searchType=SR)"
105,22,0,"(field=Album,query=我是歌手 第十一期,fuzzy=1,searchType=SR)"
107,10,0,"(field=Album,query=王菲2001,fuzzy=1,searchType=SR)"
107,6,0,"(field=Album,query=温暖呐喊,fuzzy=1,searchType=SR)"
106,2,4101,"(field=Album,query=郑钧=Zj,fuzzy=1,searchType=SR)"
105,8,0,"(field=Album,query=为爱走天涯,fuzzy=1,searchType=SR)"
107,8,0,"(field=Album,query=太阳出来了,fuzzy=1,searchType=SR)"
107,35,0,"(field=Album,query=飞,fuzzy=1,searchType=SR)"
105,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
106,7,0,"(field=Album,query=钢琴恋曲101,fuzzy=1,searchType=SR)"
112,53,0,"(field=Album,query=路,fuzzy=1,searchType=SR)"
106,6,0,"(field=Album,query=擦声而过 2,fuzzy=1,searchType=SR)"
106,9,0,"(field=Album,query=改变自己,fuzzy=1,searchType=SR)"
107,10,0,"(field=Album,query=每一刻都是崭新的,fuzzy=1,searchType=SR)"
109,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
105,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=满满的爱,fuzzy=1,searchType=SR)"
106,8,0,"(field=Album,query=DJ小可 ⑧王者再现,fuzzy=1,searchType=SR)"
113,6,0,"(field=Album,query=渺小,fuzzy=1,searchType=SR)"
106,42,0,"(field=Album,query=Never Ever Best,fuzzy=1,searchType=SR)"
108,13,0,"(field=Album,query=Vae新歌+精选珍藏合辑,fuzzy=1,searchType=SR)"
105,11,0,"(field=Album,query=十八般武艺,fuzzy=1,searchType=SR)"
108,9,0,"(field=Album,query=大年三十,fuzzy=1,searchType=SR)"
106,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
106,7,0,"(field=Album,query=忘不了你,fuzzy=1,searchType=SR)"
105,36,0,"(field=Album,query=飞,fuzzy=1,searchType=SR)"
112,6,0,"(field=Album,query=恋恋风尘,fuzzy=1,searchType=SR)"
105,8,0,"(field=Album,query=逐梦令·四美图,fuzzy=1,searchType=SR)"
106,7,0,"(field=Album,query=Myself 概念专辑,fuzzy=1,searchType=SR)"
107,7,0,"(field=Album,query=美人吟,fuzzy=1,searchType=SR)"
105,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
105,11,0,"(field=Album,query=我是歌手 总决赛 (抢听版),fuzzy=1,searchType=SR)"
107,10,0,"(field=Album,query=蒙娜丽莎的眼泪,fuzzy=1,searchType=SR)"
105,52,0,"(field=Album,query=梦,fuzzy=1,searchType=SR)"
106,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=梦里花,fuzzy=1,searchType=SR)"
105,11,0,"(field=Album,query=那英全经典,fuzzy=1,searchType=SR)"
109,10,0,"(field=Album,query=国语真经典,fuzzy=1,searchType=SR)"
105,12,0,"(field=Album,query=爱的时刻自选辑,fuzzy=1,searchType=SR)"
108,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
107,5,0,"(field=Album,query=梦中新娘,fuzzy=1,searchType=SR)"
113,9,0,"(field=Album,query=星座圣典,fuzzy=1,searchType=SR)"
105,8,0,"(field=Album,query=明天的明天的明天,fuzzy=1,searchType=SR)"
106,10,0,"(field=Album,query=蔡琴36首经典精选,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=呛声,fuzzy=1,searchType=SR)"
111,6,0,"(field=Album,query=银色月光下,fuzzy=1,searchType=SR)"
106,9,0,"(field=Album,query=陌生人,fuzzy=1,searchType=SR)"
105,8,0,"(field=Album,query=新贵妃醉酒,fuzzy=1,searchType=SR)"
106,8,0,"(field=Album,query=失窃之物,fuzzy=1,searchType=SR)"
116,14,0,"(field=Album,query=咱们结婚吧 电视原声带,fuzzy=1,searchType=SR)"
107,23,0,"(field=Album,query=跨年演唱会2012-2013 华语篇3,fuzzy=1,searchType=SR)"
120,12,0,"(field=Album,query=中国好声音杨坤组四进一,fuzzy=1,searchType=SR)"
106,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
108,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=再见你好吗,fuzzy=1,searchType=SR)"
106,8,0,"(field=Album,query=那个傻瓜爱过你,fuzzy=1,searchType=SR)"
105,5,0,"(field=Album,query=正妹,fuzzy=1,searchType=SR)"
119,4,0,"(field=Album,query=男人Ktv,fuzzy=1,searchType=SR)"
107,6,0,"(field=Album,query=整个八月,fuzzy=1,searchType=SR)"
106,9,0,"(field=Album,query=和从前一样,fuzzy=1,searchType=SR)"
105,13,0,"(field=Album,query=我是歌手 第九期,fuzzy=1,searchType=SR)"
108,9,0,"(field=Album,query=和从前一样,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=小美人,fuzzy=1,searchType=SR)"
107,7,0,"(field=Album,query=最动听的...蔡琴,fuzzy=1,searchType=SR)"
105,10,0,"(field=Album,query=南无观世音菩萨,fuzzy=1,searchType=SR)"
118,7,0,"(field=Album,query=我可以,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=浪漫情圣,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=爱比不爱更寂寞,fuzzy=1,searchType=SR)"
107,13,0,"(field=Album,query=在心里从此永远有个你,fuzzy=1,searchType=SR)"
107,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
106,6,0,"(field=Album,query=犯贱remix,fuzzy=1,searchType=SR)"
105,8,0,"(field=Album,query=大雨,fuzzy=1,searchType=SR)"
105,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
122,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
105,15,0,"(field=Album,query=罗大佑北京-香港演唱会,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=天下无双,fuzzy=1,searchType=SR)"
108,6,0,"(field=Album,query=你懂的,fuzzy=1,searchType=SR)"
107,11,0,"(field=Album,query=超级精装大戏主题曲,fuzzy=1,searchType=SR)"
105,11,0,"(field=Album,query=其实我们都寂寞,fuzzy=1,searchType=SR)"
106,10,0,"(field=Album,query=钻石金选集,fuzzy=1,searchType=SR)"
106,6,0,"(field=Album,query=醇经典,fuzzy=1,searchType=SR)"
117,12,0,"(field=Album,query=我终于失去了你,fuzzy=1,searchType=SR)"
108,13,0,"(field=Album,query=Vae新歌+精选珍藏合辑,fuzzy=1,searchType=SR)"
105,10,0,"(field=Album,query=你身边的人曾经是我,fuzzy=1,searchType=SR)"
106,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
108,8,0,"(field=Album,query=深情流露2,fuzzy=1,searchType=SR)"
105,15,0,"(field=Album,query=孤星.英雄泪 王杰时代精选(Disc 1),fuzzy=1,searchType=SR)"
106,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
106,20,0,"(field=Album,query=2014梦心动-浙江卫视中国好声音新年演唱会,fuzzy=1,searchType=SR)"
122,39,0,"(field=Album,query=To Hebe,fuzzy=1,searchType=SR)"
107,15,0,"(field=Album,query=释放,fuzzy=1,searchType=SR)"
106,62,0,"(field=Album,query=???ú·3??ê2?′,fuzzy=1,searchType=SR)"
108,10,0,"(field=Album,query=全能星战 第10期,fuzzy=1,searchType=SR)"
105,10,0,"(field=Album,query=白骨精写给孙悟空的信,fuzzy=1,searchType=SR)"
107,5,0,"(field=Album,query=逆光,fuzzy=1,searchType=SR)"
107,20,0,"(field=Album,query=爱不爱,fuzzy=1,searchType=SR)"
110,9,0,"(field=Album,query=燕尾蝶：下定爱的决心,fuzzy=1,searchType=SR)"
106,7,0,"(field=Album,query=继续革命,fuzzy=1,searchType=SR)"
106,9,0,"(field=Album,query=北京的冬天,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=怒放的生命,fuzzy=1,searchType=SR)"
108,14,0,"(field=Album,query=最新汽车升级版2 电音汽车达人,fuzzy=1,searchType=SR)"
108,6,0,"(field=Album,query=爱情的尽头,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=花心传说,fuzzy=1,searchType=SR)"
106,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
114,6,0,"(field=Album,query=头号男友,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=女王驾到,fuzzy=1,searchType=SR)"
106,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
106,4,0,"(field=Album,query=欧若拉,fuzzy=1,searchType=SR)"
110,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
108,5,0,"(field=Album,query=谢容儿,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=我是海雅谷慕,fuzzy=1,searchType=SR)"
107,16,0,"(field=Album,query=Xposed,fuzzy=1,searchType=SR)"
119,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=陪你走到底,fuzzy=1,searchType=SR)"
106,98,0,"(field=Album,query=黏黏2,fuzzy=1,searchType=SR)"
113,6,0,"(field=Album,query=重定义,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=朋友圈 (专辑版),fuzzy=1,searchType=SR)"
105,8,0,"(field=Album,query=披着羊皮的狼,fuzzy=1,searchType=SR)"
106,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
105,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
112,8,0,"(field=Album,query=大雨,fuzzy=1,searchType=SR)"
106,13,0,"(field=Album,query=快乐天堂 滚石30演唱会,fuzzy=1,searchType=SR)"
106,10,0,"(field=Album,query=爱的进行式,fuzzy=1,searchType=SR)"
110,8,0,"(field=Album,query=破晓以后,fuzzy=1,searchType=SR)"
106,6,0,"(field=Album,query=蒲公英,fuzzy=1,searchType=SR)"
105,5,0,"(field=Album,query=恰好,fuzzy=1,searchType=SR)"
105,8,0,"(field=Album,query=七情六欲,fuzzy=1,searchType=SR)"
120,12,0,"(field=Album,query=不如吃茶去,fuzzy=1,searchType=SR)"
108,12,0,"(field=Album,query=周而复始 1987-2002 Cd2,fuzzy=1,searchType=SR)"
107,7,0,"(field=Album,query=初.爱,fuzzy=1,searchType=SR)"
105,11,0,"(field=Album,query=因为爱你,fuzzy=1,searchType=SR)"
109,6,0,"(field=Album,query=看我72变,fuzzy=1,searchType=SR)"
108,42,0,"(field=Album,query=Super Sunshine,fuzzy=1,searchType=SR)"
105,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
105,8,0,"(field=Album,query=恰似你的温柔,fuzzy=1,searchType=SR)"
119,9,0,"(field=Album,query=回想曲 青青校树,fuzzy=1,searchType=SR)"
106,6,0,"(field=Album,query=海阔天空,fuzzy=1,searchType=SR)"
105,10,0,"(field=Album,query=Back To Priscilla 30th Anniversary Collections,fuzzy=1,searchType=SR)"
108,7,0,"(field=Album,query=DJ小可 ⑥独孤求嗨,fuzzy=1,searchType=SR)"
107,6,0,"(field=Album,query=千千阙歌,fuzzy=1,searchType=SR)"
106,7,0,"(field=Album,query=回音Echo,fuzzy=1,searchType=SR)"
106,9,0,"(field=Album,query=新好男人,fuzzy=1,searchType=SR)"
104,8,0,"(field=Album,query=生如夏花,fuzzy=1,searchType=SR)"
117,19,0,"(field=Album,query=青春,fuzzy=1,searchType=SR)"
106,15,0,"(field=Album,query=中国好声音第二季 汪峰组四进一,fuzzy=1,searchType=SR)"
105,8,0,"(field=Album,query=青春修炼手册,fuzzy=1,searchType=SR)"
106,8,0,"(field=Album,query=青春再见,fuzzy=1,searchType=SR)"
110,8,0,"(field=Album,query=蓝色土耳其,fuzzy=1,searchType=SR)"
107,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
